PaymentSchedKey,SaleKey,DueDate,AmountDueAED,AmountPaidAED,PaidDate,PaymentStatus
4391,544,2023-05-30T00:00:00,31451,31451,2023-05-30,Paid
4392,1219,2023-05-15T00:00:00,197207,0,,Due
4393,555,2023-05-01T00:00:00,87372,87372,2023-05-01,Paid
4394,711,2023-05-18T00:00:00,63035,63035,2023-05-18,Paid
4395,1125,2023-05-19T00:00:00,61391,61391,2023-05-19,Paid
4396,828,2023-05-04T00:00:00,22517,22517,2023-05-04,Paid
4397,1431,2023-05-03T00:00:00,48137,48137,2023-05-03,Paid
4398,627,2023-05-12T00:00:00,44497,44497,2023-05-12,Paid
4399,27,2023-05-02T00:00:00,84935,84935,2023-05-02,Paid
4400,765,2023-05-26T00:00:00,63493,63493,2023-05-26,Paid
4401,1043,2023-05-07T00:00:00,147518,147518,2023-05-07,Paid
4402,1031,2023-05-17T00:00:00,94817,94817,2023-05-17,Paid
4403,136,2023-05-29T00:00:00,43789,0,,Due
4404,514,2023-05-28T00:00:00,667001,667001,2023-05-28,Paid
4405,983,2023-05-02T00:00:00,20104,20104,2023-05-02,Paid
4406,484,2023-05-19T00:00:00,68733,68733,2023-05-19,Paid
4407,1578,2023-05-29T00:00:00,154555,154555,2023-05-29,Paid
4408,376,2023-05-17T00:00:00,16816,16816,2023-05-17,Paid
4409,438,2023-05-05T00:00:00,45039,45039,2023-05-05,Paid
4410,287,2023-05-12T00:00:00,105606,105606,2023-05-12,Paid
4411,12,2023-05-16T00:00:00,40413,40413,2023-05-16,Paid
4412,823,2023-05-25T00:00:00,24134,24134,2023-05-25,Paid
4413,855,2023-05-14T00:00:00,127025,127025,2023-05-14,Paid
4414,1027,2023-05-24T00:00:00,28340,28340,2023-05-24,Paid
4415,617,2023-05-08T00:00:00,48445,48445,2023-05-08,Paid
4416,179,2023-05-25T00:00:00,52242,52242,2023-05-25,Paid
4417,883,2023-05-23T00:00:00,52144,52144,2023-05-23,Paid
4418,124,2023-05-18T00:00:00,54522,54522,2023-05-18,Paid
4419,1083,2023-06-27T00:00:00,38183,38183,2023-06-27,Paid
4420,1137,2023-06-20T00:00:00,35172,35172,2023-06-20,Paid
4421,1175,2023-06-18T00:00:00,9924,9924,2023-06-18,Paid
4422,312,2023-06-25T00:00:00,30154,30154,2023-06-25,Paid
4423,1577,2023-06-01T00:00:00,112225,112225,2023-06-01,Paid
4424,1771,2023-06-26T00:00:00,84867,84867,2023-06-26,Paid
4425,1138,2023-06-20T00:00:00,24288,0,,Due
4426,986,2023-06-30T00:00:00,12361,12361,2023-06-30,Paid
4427,149,2023-06-20T00:00:00,67045,67045,2023-06-20,Paid
4428,115,2023-06-07T00:00:00,22199,22199,2023-06-07,Paid
4429,960,2023-06-21T00:00:00,38554,38554,2023-06-21,Paid
4430,377,2023-06-26T00:00:00,30999,30999,2023-06-26,Paid
4431,1765,2023-06-23T00:00:00,473062,473062,2023-06-23,Paid
4432,132,2023-06-06T00:00:00,63069,63069,2023-06-06,Paid
4433,69,2023-06-18T00:00:00,55073,55073,2023-06-18,Paid
4434,216,2023-06-25T00:00:00,26972,26972,2023-06-25,Paid
4435,40,2023-06-19T00:00:00,78311,78311,2023-06-19,Paid
4436,1035,2023-06-03T00:00:00,32530,32530,2023-06-03,Paid
4437,1358,2023-06-08T00:00:00,235261,235261,2023-06-08,Paid
4438,237,2023-06-05T00:00:00,55490,55490,2023-06-05,Paid
4439,338,2023-06-15T00:00:00,505906,0,,Due
4440,829,2023-06-17T00:00:00,22992,22992,2023-06-17,Paid
4441,542,2023-06-29T00:00:00,35453,35453,2023-06-29,Paid
4442,1484,2023-06-07T00:00:00,34412,34412,2023-06-07,Paid
4443,481,2023-06-16T00:00:00,292468,0,,Due
4444,1192,2023-06-03T00:00:00,58010,58010,2023-06-03,Paid
4445,577,2023-06-23T00:00:00,61553,61553,2023-06-23,Paid
4446,492,2023-06-25T00:00:00,76162,76162,2023-06-25,Paid
4447,1214,2023-06-15T00:00:00,266905,266905,2023-06-15,Paid
4448,468,2023-06-23T00:00:00,313343,313343,2023-06-23,Paid
4449,1296,2023-06-01T00:00:00,222316,222316,2023-06-01,Paid
4450,193,2023-06-13T00:00:00,61443,61443,2023-06-13,Paid
4451,246,2023-06-27T00:00:00,38624,38624,2023-06-27,Paid
4452,255,2023-06-08T00:00:00,96701,96701,2023-06-08,Paid
4453,190,2023-06-09T00:00:00,34897,34897,2023-06-09,Paid
4454,999,2023-06-18T00:00:00,18645,18645,2023-06-18,Paid
4455,384,2023-06-18T00:00:00,55906,55906,2023-06-18,Paid
4456,1699,2023-06-01T00:00:00,54684,54684,2023-06-01,Paid
4457,660,2023-06-30T00:00:00,95350,95350,2023-06-30,Paid
4458,224,2023-06-20T00:00:00,61064,61064,2023-06-20,Paid
4459,827,2023-06-10T00:00:00,169266,169266,2023-06-10,Paid
4460,214,2023-06-27T00:00:00,31525,0,,Due
4461,532,2023-06-15T00:00:00,35840,35840,2023-06-15,Paid
4462,1330,2023-06-05T00:00:00,238868,238868,2023-06-05,Paid
4463,836,2023-06-21T00:00:00,264200,264200,2023-06-21,Paid
4464,901,2023-06-24T00:00:00,40855,40855,2023-06-24,Paid
4465,409,2023-06-03T00:00:00,27746,27746,2023-06-03,Paid
4466,552,2023-06-25T00:00:00,43929,43929,2023-06-25,Paid
4467,1443,2023-06-01T00:00:00,53379,53379,2023-06-01,Paid
4468,37,2023-06-28T00:00:00,18919,18919,2023-06-28,Paid
4469,486,2023-06-23T00:00:00,83004,83004,2023-06-23,Paid
4470,1453,2023-06-01T00:00:00,40155,40155,2023-06-01,Paid
4471,105,2023-06-14T00:00:00,143275,143275,2023-06-14,Paid
4472,969,2023-06-03T00:00:00,56965,56965,2023-06-03,Paid
4473,1021,2023-06-13T00:00:00,27731,27731,2023-06-13,Paid
4474,1747,2023-06-27T00:00:00,32369,32369,2023-06-27,Paid
4475,605,2023-06-09T00:00:00,25789,0,,Due
4476,1011,2023-06-17T00:00:00,65578,65578,2023-06-17,Paid
4477,1028,2023-06-16T00:00:00,87784,87784,2023-06-16,Paid
4478,800,2023-06-14T00:00:00,75114,75114,2023-06-14,Paid
4479,423,2023-06-05T00:00:00,30774,30774,2023-06-05,Paid
4480,791,2023-06-16T00:00:00,65701,65701,2023-06-16,Paid
4481,488,2023-06-23T00:00:00,82244,82244,2023-06-23,Paid
4482,1014,2023-06-29T00:00:00,16472,16472,2023-06-29,Paid
4483,1104,2023-06-01T00:00:00,53128,53128,2023-06-01,Paid
4484,1152,2023-06-20T00:00:00,28271,28271,2023-06-20,Paid
4485,1009,2023-06-06T00:00:00,97338,97338,2023-06-06,Paid
4486,1129,2023-06-11T00:00:00,33684,33684,2023-06-11,Paid
4487,357,2023-06-26T00:00:00,29177,29177,2023-06-26,Paid
4488,460,2023-06-07T00:00:00,11674,11674,2023-06-07,Paid
4489,1642,2023-06-01T00:00:00,29696,29696,2023-06-01,Paid
4490,1200,2023-06-14T00:00:00,57578,57578,2023-06-14,Paid
4491,947,2023-06-23T00:00:00,190487,190487,2023-06-23,Paid
4492,1340,2023-06-10T00:00:00,203281,203281,2023-06-10,Paid
4493,1421,2023-06-01T00:00:00,155101,0,,Due
4494,1277,2023-06-01T00:00:00,177039,177039,2023-06-01,Paid
4495,855,2023-06-14T00:00:00,127025,127025,2023-06-14,Paid
4496,877,2023-06-14T00:00:00,52795,52795,2023-06-14,Paid
4497,242,2023-06-03T00:00:00,127195,127195,2023-06-03,Paid
4498,747,2023-06-10T00:00:00,54809,54809,2023-06-10,Paid
4499,930,2023-06-20T00:00:00,16899,16899,2023-06-20,Paid
4500,1431,2023-06-03T00:00:00,48137,48137,2023-06-03,Paid
4501,1357,2023-06-01T00:00:00,296183,296183,2023-06-01,Paid
4502,574,2023-06-24T00:00:00,70388,70388,2023-06-24,Paid
4503,908,2023-06-05T00:00:00,40162,40162,2023-06-05,Paid
4504,1067,2023-06-23T00:00:00,14290,14290,2023-06-23,Paid
4505,1652,2023-06-06T00:00:00,27552,27552,2023-06-06,Paid
4506,1059,2023-06-28T00:00:00,25108,25108,2023-06-28,Paid
4507,1093,2023-06-27T00:00:00,63973,63973,2023-06-27,Paid
4508,1432,2023-06-01T00:00:00,51488,51488,2023-06-01,Paid
4509,331,2023-06-09T00:00:00,90943,90943,2023-06-09,Paid
4510,298,2023-06-27T00:00:00,58704,0,,Due
4511,165,2023-06-02T00:00:00,40217,40217,2023-06-02,Paid
4512,664,2023-06-11T00:00:00,48066,48066,2023-06-11,Paid
4513,962,2023-06-18T00:00:00,7044,7044,2023-06-18,Paid
4514,63,2023-06-28T00:00:00,49621,49621,2023-06-28,Paid
4515,1130,2023-06-13T00:00:00,224353,224353,2023-06-13,Paid
4516,169,2023-06-28T00:00:00,794704,794704,2023-06-28,Paid
4517,264,2023-06-06T00:00:00,22756,22756,2023-06-06,Paid
4518,187,2023-06-30T00:00:00,71113,71113,2023-06-30,Paid
4519,417,2023-06-19T00:00:00,31876,0,,Due
4520,310,2023-06-25T00:00:00,216128,216128,2023-06-25,Paid
4521,1243,2023-06-01T00:00:00,67837,67837,2023-06-01,Paid
4522,861,2023-06-10T00:00:00,34745,34745,2023-06-10,Paid
4523,1690,2023-06-01T00:00:00,26206,26206,2023-06-01,Paid
4524,376,2023-06-17T00:00:00,16816,16816,2023-06-17,Paid
4525,434,2023-06-09T00:00:00,105103,0,,Due
4526,1196,2023-06-01T00:00:00,43898,43898,2023-06-01,Paid
4527,1052,2023-06-23T00:00:00,12479,12479,2023-06-23,Paid
4528,1378,2023-06-02T00:00:00,234586,234586,2023-06-02,Paid
4529,173,2023-06-02T00:00:00,92454,0,,Due
4530,244,2023-06-29T00:00:00,68431,0,,Due
4531,830,2023-06-14T00:00:00,33712,0,,Due
4532,19,2023-06-21T00:00:00,52415,52415,2023-06-21,Paid
4533,890,2023-06-01T00:00:00,25554,25554,2023-06-01,Paid
4534,1237,2023-06-01T00:00:00,137854,137854,2023-06-01,Paid
4535,68,2023-06-27T00:00:00,43375,43375,2023-06-27,Paid
4536,898,2023-06-21T00:00:00,26751,0,,Due
4537,604,2023-06-10T00:00:00,89039,89039,2023-06-10,Paid
4538,477,2023-06-30T00:00:00,98183,98183,2023-06-30,Paid
4539,348,2023-06-23T00:00:00,63459,63459,2023-06-23,Paid
4540,833,2023-06-06T00:00:00,36780,36780,2023-06-06,Paid
4541,718,2023-06-06T00:00:00,43255,43255,2023-06-06,Paid
4542,912,2023-06-07T00:00:00,58033,0,,Due
4543,816,2023-06-26T00:00:00,12298,12298,2023-06-26,Paid
4544,1396,2023-06-19T00:00:00,180163,180163,2023-06-19,Paid
4545,1467,2023-06-01T00:00:00,74589,0,,Due
4546,1497,2023-06-26T00:00:00,79773,79773,2023-06-26,Paid
4547,431,2023-06-27T00:00:00,21385,0,,Due
4548,856,2023-06-17T00:00:00,292315,292315,2023-06-17,Paid
4549,1344,2023-06-01T00:00:00,165422,165422,2023-06-01,Paid
4550,421,2023-06-12T00:00:00,38855,0,,Due
4551,337,2023-06-25T00:00:00,86922,86922,2023-06-25,Paid
4552,650,2023-06-16T00:00:00,364096,364096,2023-06-16,Paid
4553,1039,2023-06-05T00:00:00,427791,427791,2023-06-05,Paid
4554,843,2023-06-30T00:00:00,52198,52198,2023-06-30,Paid
4555,428,2023-06-18T00:00:00,210696,210696,2023-06-18,Paid
4556,222,2023-06-22T00:00:00,64595,64595,2023-06-22,Paid
4557,1393,2023-06-01T00:00:00,684199,0,,Due
4558,1146,2023-06-09T00:00:00,172197,172197,2023-06-09,Paid
4559,436,2023-06-22T00:00:00,635785,635785,2023-06-22,Paid
4560,1151,2023-06-22T00:00:00,21843,21843,2023-06-22,Paid
4561,1015,2023-06-28T00:00:00,87802,87802,2023-06-28,Paid
4562,229,2023-06-22T00:00:00,50844,50844,2023-06-22,Paid
4563,507,2023-06-11T00:00:00,59687,59687,2023-06-11,Paid
4564,1116,2023-06-14T00:00:00,14913,14913,2023-06-14,Paid
4565,194,2023-06-23T00:00:00,63246,63246,2023-06-23,Paid
4566,437,2023-06-20T00:00:00,29640,29640,2023-06-20,Paid
4567,414,2023-06-05T00:00:00,24236,24236,2023-06-05,Paid
4568,1072,2023-06-06T00:00:00,19050,19050,2023-06-06,Paid
4569,91,2023-06-18T00:00:00,37678,37678,2023-06-18,Paid
4570,1495,2023-06-05T00:00:00,37929,37929,2023-06-05,Paid
4571,114,2023-06-26T00:00:00,82602,82602,2023-06-26,Paid
4572,182,2023-06-15T00:00:00,59538,59538,2023-06-15,Paid
4573,1050,2023-06-14T00:00:00,41088,41088,2023-06-14,Paid
4574,1728,2023-06-09T00:00:00,33576,33576,2023-06-09,Paid
4575,835,2023-06-14T00:00:00,64840,64840,2023-06-14,Paid
4576,1260,2023-06-26T00:00:00,123642,0,,Due
4577,470,2023-06-30T00:00:00,31590,31590,2023-06-30,Paid
4578,1046,2023-06-30T00:00:00,47891,47891,2023-06-30,Paid
4579,866,2023-06-14T00:00:00,31967,0,,Due
4580,1162,2023-06-30T00:00:00,27324,27324,2023-06-30,Paid
4581,1536,2023-06-17T00:00:00,46275,0,,Due
4582,642,2023-06-30T00:00:00,33858,33858,2023-06-30,Paid
4583,23,2023-06-19T00:00:00,20616,20616,2023-06-19,Paid
4584,1135,2023-06-30T00:00:00,16672,16672,2023-06-30,Paid
4585,1143,2023-06-29T00:00:00,31841,31841,2023-06-29,Paid
4586,1490,2023-06-01T00:00:00,161127,161127,2023-06-01,Paid
4587,62,2023-06-06T00:00:00,25150,25150,2023-06-06,Paid
4588,1112,2023-06-24T00:00:00,31511,31511,2023-06-24,Paid
4589,1148,2023-06-05T00:00:00,427818,427818,2023-06-05,Paid
4590,563,2023-06-14T00:00:00,61647,61647,2023-06-14,Paid
4591,279,2023-06-23T00:00:00,26986,0,,Due
4592,983,2023-06-02T00:00:00,20104,20104,2023-06-02,Paid
4593,1505,2023-06-26T00:00:00,96919,0,,Due
4594,361,2023-06-18T00:00:00,61875,61875,2023-06-18,Paid
4595,41,2023-06-12T00:00:00,48390,48390,2023-06-12,Paid
4596,1493,2023-06-01T00:00:00,157869,0,,Due
4597,1018,2023-06-14T00:00:00,24562,24562,2023-06-14,Paid
4598,1604,2023-06-14T00:00:00,49116,49116,2023-06-14,Paid
4599,826,2023-06-15T00:00:00,69367,69367,2023-06-15,Paid
4600,1332,2023-06-01T00:00:00,1400269,1400269,2023-06-01,Paid
4601,1269,2023-06-14T00:00:00,74624,74624,2023-06-14,Paid
4602,1558,2023-06-01T00:00:00,75502,75502,2023-06-01,Paid
4603,1668,2023-06-15T00:00:00,46883,46883,2023-06-15,Paid
4604,16,2023-06-24T00:00:00,31287,31287,2023-06-24,Paid
4605,1176,2023-06-04T00:00:00,69823,69823,2023-06-04,Paid
4606,545,2023-06-10T00:00:00,10994,10994,2023-06-10,Paid
4607,682,2023-06-22T00:00:00,62053,62053,2023-06-22,Paid
4608,366,2023-06-26T00:00:00,15996,15996,2023-06-26,Paid
4609,1447,2023-06-17T00:00:00,69720,69720,2023-06-17,Paid
4610,745,2023-06-01T00:00:00,329280,329280,2023-06-01,Paid
4611,1793,2023-06-27T00:00:00,541720,541720,2023-06-27,Paid
4612,1581,2023-06-01T00:00:00,70601,70601,2023-06-01,Paid
4613,459,2023-06-29T00:00:00,56447,56447,2023-06-29,Paid
4614,1708,2023-06-01T00:00:00,70361,70361,2023-06-01,Paid
4615,1594,2023-06-01T00:00:00,45207,45207,2023-06-01,Paid
4616,987,2023-06-30T00:00:00,35356,35356,2023-06-30,Paid
4617,946,2023-06-27T00:00:00,49716,49716,2023-06-27,Paid
4618,858,2023-06-07T00:00:00,136094,136094,2023-06-07,Paid
4619,398,2023-06-15T00:00:00,59810,59810,2023-06-15,Paid
4620,445,2023-06-25T00:00:00,73309,73309,2023-06-25,Paid
4621,301,2023-06-20T00:00:00,49515,49515,2023-06-20,Paid
4622,66,2023-06-04T00:00:00,14032,14032,2023-06-04,Paid
4623,569,2023-06-30T00:00:00,55959,55959,2023-06-30,Paid
4624,146,2023-06-24T00:00:00,91260,0,,Due
4625,238,2023-06-30T00:00:00,89208,89208,2023-06-30,Paid
4626,1661,2023-06-01T00:00:00,289623,289623,2023-06-01,Paid
4627,1422,2023-06-01T00:00:00,565781,565781,2023-06-01,Paid
4628,353,2023-06-29T00:00:00,30163,30163,2023-06-29,Paid
4629,614,2023-06-17T00:00:00,52986,52986,2023-06-17,Paid
4630,326,2023-06-05T00:00:00,28895,28895,2023-06-05,Paid
4631,659,2023-06-15T00:00:00,121636,121636,2023-06-15,Paid
4632,290,2023-06-28T00:00:00,19023,19023,2023-06-28,Paid
4633,1334,2023-06-01T00:00:00,746050,746050,2023-06-01,Paid
4634,424,2023-06-08T00:00:00,84729,84729,2023-06-08,Paid
4635,38,2023-06-28T00:00:00,121031,121031,2023-06-28,Paid
4636,842,2023-06-18T00:00:00,10682,10682,2023-06-18,Paid
4637,707,2023-06-01T00:00:00,69999,69999,2023-06-01,Paid
4638,120,2023-06-18T00:00:00,65896,65896,2023-06-18,Paid
4639,137,2023-06-07T00:00:00,23261,23261,2023-06-07,Paid
4640,670,2023-06-02T00:00:00,36590,36590,2023-06-02,Paid
4641,1392,2023-06-06T00:00:00,148201,0,,Due
4642,689,2023-06-18T00:00:00,21700,21700,2023-06-18,Paid
4643,616,2023-06-22T00:00:00,46272,46272,2023-06-22,Paid
4644,550,2023-06-06T00:00:00,134611,134611,2023-06-06,Paid
4645,880,2023-06-03T00:00:00,40291,40291,2023-06-03,Paid
4646,562,2023-06-07T00:00:00,232712,232712,2023-06-07,Paid
4647,1410,2023-06-01T00:00:00,102520,102520,2023-06-01,Paid
4648,965,2023-06-09T00:00:00,251311,251311,2023-06-09,Paid
4649,716,2023-06-10T00:00:00,18099,18099,2023-06-10,Paid
4650,1377,2023-06-01T00:00:00,607795,607795,2023-06-01,Paid
4651,1115,2023-06-26T00:00:00,38859,38859,2023-06-26,Paid
4652,30,2023-06-13T00:00:00,72113,72113,2023-06-13,Paid
4653,1068,2023-06-08T00:00:00,23668,23668,2023-06-08,Paid
4654,1312,2023-06-01T00:00:00,180317,0,,Due
4655,1258,2023-06-01T00:00:00,193824,193824,2023-06-01,Paid
4656,140,2023-06-20T00:00:00,98304,98304,2023-06-20,Paid
4657,841,2023-06-07T00:00:00,16196,16196,2023-06-07,Paid
4658,520,2023-06-19T00:00:00,42198,42198,2023-06-19,Paid
4659,784,2023-06-24T00:00:00,37748,37748,2023-06-24,Paid
4660,1513,2023-07-04T00:00:00,216682,216682,2023-07-04,Paid
4661,980,2023-07-06T00:00:00,17544,17544,2023-07-06,Paid
4662,363,2023-07-24T00:00:00,55788,55788,2023-07-24,Paid
4663,1032,2023-07-13T00:00:00,62676,62676,2023-07-13,Paid
4664,682,2023-07-22T00:00:00,62053,62053,2023-07-22,Paid
4665,1384,2023-07-12T00:00:00,75987,75987,2023-07-12,Paid
4666,1151,2023-07-22T00:00:00,21843,21843,2023-07-22,Paid
4667,468,2023-07-23T00:00:00,313343,313343,2023-07-23,Paid
4668,665,2023-07-06T00:00:00,67437,0,,Due
4669,478,2023-07-19T00:00:00,272893,272893,2023-07-19,Paid
4670,607,2023-07-03T00:00:00,152874,0,,Due
4671,374,2023-07-08T00:00:00,64723,64723,2023-07-08,Paid
4672,1061,2023-07-09T00:00:00,62976,62976,2023-07-09,Paid
4673,861,2023-07-10T00:00:00,34745,34745,2023-07-10,Paid
4674,69,2023-07-18T00:00:00,55073,55073,2023-07-18,Paid
4675,332,2023-07-09T00:00:00,25683,0,,Due
4676,621,2023-07-14T00:00:00,55386,55386,2023-07-14,Paid
4677,873,2023-07-22T00:00:00,26747,26747,2023-07-22,Paid
4678,422,2023-07-03T00:00:00,38226,38226,2023-07-03,Paid
4679,558,2023-07-18T00:00:00,66571,66571,2023-07-18,Paid
4680,165,2023-07-02T00:00:00,40217,40217,2023-07-02,Paid
4681,1505,2023-07-26T00:00:00,96919,96919,2023-07-26,Paid
4682,115,2023-07-07T00:00:00,22199,0,,Due
4683,1717,2023-07-29T00:00:00,513447,0,,Due
4684,489,2023-07-22T00:00:00,134356,134356,2023-07-22,Paid
4685,820,2023-07-23T00:00:00,62893,62893,2023-07-23,Paid
4686,1777,2023-07-24T00:00:00,72264,72264,2023-07-24,Paid
4687,1006,2023-07-25T00:00:00,11582,11582,2023-07-25,Paid
4688,299,2023-07-23T00:00:00,24637,24637,2023-07-23,Paid
4689,912,2023-07-07T00:00:00,58033,0,,Due
4690,769,2023-07-04T00:00:00,65124,65124,2023-07-04,Paid
4691,1039,2023-07-05T00:00:00,427791,427791,2023-07-05,Paid
4692,244,2023-07-29T00:00:00,68431,68431,2023-07-29,Paid
4693,190,2023-07-09T00:00:00,34897,34897,2023-07-09,Paid
4694,1794,2023-07-11T00:00:00,15853,15853,2023-07-11,Paid
4695,529,2023-07-20T00:00:00,67306,0,,Due
4696,1783,2023-07-26T00:00:00,11897,11897,2023-07-26,Paid
4697,1249,2023-07-01T00:00:00,123911,123911,2023-07-01,Paid
4698,1043,2023-07-07T00:00:00,147518,147518,2023-07-07,Paid
4699,222,2023-07-22T00:00:00,64595,64595,2023-07-22,Paid
4700,1352,2023-07-01T00:00:00,1145767,1145767,2023-07-01,Paid
4701,1608,2023-07-01T00:00:00,40896,40896,2023-07-01,Paid
4702,1026,2023-07-25T00:00:00,12599,12599,2023-07-25,Paid
4703,1442,2023-07-27T00:00:00,60566,60566,2023-07-27,Paid
4704,105,2023-07-14T00:00:00,143275,143275,2023-07-14,Paid
4705,971,2023-07-22T00:00:00,28714,28714,2023-07-22,Paid
4706,934,2023-07-30T00:00:00,39537,0,,Due
4707,807,2023-07-17T00:00:00,14919,14919,2023-07-17,Paid
4708,811,2023-07-16T00:00:00,27301,27301,2023-07-16,Paid
4709,37,2023-07-28T00:00:00,18919,18919,2023-07-28,Paid
4710,1313,2023-07-21T00:00:00,155426,155426,2023-07-21,Paid
4711,224,2023-07-20T00:00:00,61064,61064,2023-07-20,Paid
4712,1545,2023-07-24T00:00:00,155055,0,,Due
4713,545,2023-07-10T00:00:00,10994,10994,2023-07-10,Paid
4714,173,2023-07-02T00:00:00,92454,92454,2023-07-02,Paid
4715,407,2023-07-09T00:00:00,116268,116268,2023-07-09,Paid
4716,1030,2023-07-04T00:00:00,21735,21735,2023-07-04,Paid
4717,149,2023-07-20T00:00:00,67045,67045,2023-07-20,Paid
4718,984,2023-07-22T00:00:00,349587,349587,2023-07-22,Paid
4719,169,2023-07-28T00:00:00,794704,794704,2023-07-28,Paid
4720,1604,2023-07-14T00:00:00,49116,0,,Due
4721,1454,2023-07-23T00:00:00,38854,38854,2023-07-23,Paid
4722,1524,2023-07-04T00:00:00,50266,50266,2023-07-04,Paid
4723,975,2023-07-22T00:00:00,28194,28194,2023-07-22,Paid
4724,913,2023-07-11T00:00:00,13832,13832,2023-07-11,Paid
4725,1023,2023-07-11T00:00:00,21071,21071,2023-07-11,Paid
4726,1143,2023-07-29T00:00:00,31841,31841,2023-07-29,Paid
4727,824,2023-07-07T00:00:00,436108,0,,Due
4728,1153,2023-07-24T00:00:00,47661,47661,2023-07-24,Paid
4729,1637,2023-07-07T00:00:00,37161,37161,2023-07-07,Paid
4730,1771,2023-07-26T00:00:00,84867,84867,2023-07-26,Paid
4731,1431,2023-07-03T00:00:00,48137,48137,2023-07-03,Paid
4732,1052,2023-07-23T00:00:00,12479,12479,2023-07-23,Paid
4733,1594,2023-07-01T00:00:00,45207,45207,2023-07-01,Paid
4734,762,2023-07-04T00:00:00,70194,70194,2023-07-04,Paid
4735,431,2023-07-27T00:00:00,21385,21385,2023-07-27,Paid
4736,1164,2023-07-28T00:00:00,53005,0,,Due
4737,477,2023-07-30T00:00:00,98183,98183,2023-07-30,Paid
4738,331,2023-07-09T00:00:00,90943,0,,Due
4739,1296,2023-07-01T00:00:00,222316,222316,2023-07-01,Paid
4740,594,2023-07-07T00:00:00,19331,19331,2023-07-07,Paid
4741,348,2023-07-23T00:00:00,63459,63459,2023-07-23,Paid
4742,552,2023-07-25T00:00:00,43929,43929,2023-07-25,Paid
4743,1073,2023-07-09T00:00:00,32596,32596,2023-07-09,Paid
4744,132,2023-07-06T00:00:00,63069,63069,2023-07-06,Paid
4745,1285,2023-07-01T00:00:00,135241,135241,2023-07-01,Paid
4746,237,2023-07-05T00:00:00,55490,0,,Due
4747,566,2023-07-19T00:00:00,29724,0,,Due
4748,538,2023-07-08T00:00:00,110675,110675,2023-07-08,Paid
4749,715,2023-07-17T00:00:00,31022,31022,2023-07-17,Paid
4750,999,2023-07-18T00:00:00,18645,18645,2023-07-18,Paid
4751,63,2023-07-28T00:00:00,49621,49621,2023-07-28,Paid
4752,1490,2023-07-01T00:00:00,161127,161127,2023-07-01,Paid
4753,1173,2023-07-07T00:00:00,110434,110434,2023-07-07,Paid
4754,878,2023-07-22T00:00:00,153657,153657,2023-07-22,Paid
4755,214,2023-07-27T00:00:00,31525,31525,2023-07-27,Paid
4756,554,2023-07-23T00:00:00,54379,54379,2023-07-23,Paid
4757,575,2023-07-18T00:00:00,58142,58142,2023-07-18,Paid
4758,1370,2023-07-10T00:00:00,300314,300314,2023-07-10,Paid
4759,264,2023-07-06T00:00:00,22756,22756,2023-07-06,Paid
4760,428,2023-07-18T00:00:00,210696,210696,2023-07-18,Paid
4761,246,2023-07-27T00:00:00,38624,38624,2023-07-27,Paid
4762,1705,2023-07-01T00:00:00,434787,0,,Due
4763,1561,2023-07-01T00:00:00,50860,0,,Due
4764,1650,2023-07-05T00:00:00,180425,180425,2023-07-05,Paid
4765,490,2023-07-25T00:00:00,25218,25218,2023-07-25,Paid
4766,471,2023-07-13T00:00:00,35545,35545,2023-07-13,Paid
4767,837,2023-07-28T00:00:00,31485,31485,2023-07-28,Paid
4768,1619,2023-07-14T00:00:00,48784,48784,2023-07-14,Paid
4769,19,2023-07-21T00:00:00,52415,52415,2023-07-21,Paid
4770,504,2023-07-22T00:00:00,95347,95347,2023-07-22,Paid
4771,1456,2023-07-01T00:00:00,25874,25874,2023-07-01,Paid
4772,68,2023-07-27T00:00:00,43375,43375,2023-07-27,Paid
4773,911,2023-07-20T00:00:00,19066,0,,Due
4774,1221,2023-07-01T00:00:00,83398,83398,2023-07-01,Paid
4775,1206,2023-07-23T00:00:00,182840,182840,2023-07-23,Paid
4776,1185,2023-07-02T00:00:00,19858,19858,2023-07-02,Paid
4777,229,2023-07-22T00:00:00,50844,50844,2023-07-22,Paid
4778,841,2023-07-07T00:00:00,16196,16196,2023-07-07,Paid
4779,457,2023-07-20T00:00:00,63364,63364,2023-07-20,Paid
4780,1447,2023-07-17T00:00:00,69720,69720,2023-07-17,Paid
4781,983,2023-07-02T00:00:00,20104,20104,2023-07-02,Paid
4782,414,2023-07-05T00:00:00,24236,24236,2023-07-05,Paid
4783,484,2023-07-19T00:00:00,68733,68733,2023-07-19,Paid
4784,193,2023-07-13T00:00:00,61443,61443,2023-07-13,Paid
4785,40,2023-07-19T00:00:00,78311,78311,2023-07-19,Paid
4786,1227,2023-07-01T00:00:00,176839,176839,2023-07-01,Paid
4787,1511,2023-07-01T00:00:00,126216,126216,2023-07-01,Paid
4788,187,2023-07-30T00:00:00,71113,71113,2023-07-30,Paid
4789,576,2023-07-25T00:00:00,119232,119232,2023-07-25,Paid
